POSITION NAME,POSITION,SPEED,ACC
TABLE_EXPO_START_X_1,125.961000
TABLE_EXPO_START_Y_1,140.253000
TABLE_UNLOADER_X_1,265.600000
TABLE_UNLOADER_Y_1,1351.200000
PH_Z_AXIS_FOUCS_1,1.955000
PH_Z_AXIS_FOUCS_2,1.500000
ACAM_Z_FOCUS_1,5.000000
ACAM_Z_FOCUS_2,4.200000
ACAM_Z_FOCUS_3,2.150000
ALIGN_MOVE_SPEED,100.000000
