0.0000
0.0000
0.0000
1
1
 +0.0000, +800.4110, +0.0000, +0.0000,
 +5.0000, +800.4110, -0.0007, +0.0001,
 +10.0000, +800.4110, -0.0005, +0.0001,
 +15.0000, +800.4110, -0.0004, -0.0001,
 +20.0000, +800.4110, -0.0006, +0.0002,
 +25.0000, +800.4110, -0.0010, -0.0000,
 +30.0000, +800.4110, -0.0010, +0.0005,
 +35.0000, +800.4110, -0.0012, +0.0002,
 +40.0000, +800.4110, -0.0009, +0.0002,
 +45.0000, +800.4110, -0.0009, -0.0002,
 +50.0000, +800.4110, -0.0004, +0.0001,
 +55.0000, +800.4110, -0.0005, +0.0001,
 +60.0000, +800.4110, -0.0007, +0.0001,
 +65.0000, +800.4110, -0.0001, -0.0004,
 +70.0000, +800.4110, +0.0001, -0.0008,
 +75.0000, +800.4110, +0.0003, -0.0016,
 +80.0000, +800.4110, +0.0003, -0.0026,
 +85.0000, +800.4110, -0.0000, -0.0033,
 +90.0000, +800.4110, -0.0001, -0.0037,
 +95.0000, +800.4110, +0.0003, -0.0039,
 +100.0000, +800.4110, +0.0009, -0.0034,
 +105.0000, +800.4110, +0.0010, -0.0027,
 +110.0000, +800.4110, +0.0011, -0.0016,
 +115.0000, +800.4110, +0.0009, -0.0006,
 +120.0000, +800.4110, +0.0008, +0.0009,
 +125.0000, +800.4110, +0.0016, +0.0021,
 +130.0000, +800.4110, +0.0020, +0.0025,
 +135.0000, +800.4110, +0.0020, +0.0021,
 +140.0000, +800.4110, +0.0021, +0.0020,
 +145.0000, +800.4110, +0.0021, +0.0020,
 +150.0000, +800.4110, +0.0020, +0.0017,
 +155.0000, +800.4110, +0.0021, +0.0012,
 +160.0000, +800.4110, +0.0027, +0.0013,
 +165.0000, +800.4110, +0.0029, +0.0010,
 +170.0000, +800.4110, +0.0028, +0.0011,
 +175.0000, +800.4110, +0.0028, +0.0012,
 +180.0000, +800.4110, +0.0025, +0.0014,
 +185.0000, +800.4110, +0.0028, +0.0017,
 +190.0000, +800.4110, +0.0030, +0.0016,
 +195.0000, +800.4110, +0.0031, +0.0013,
 +200.0000, +800.4110, +0.0028, +0.0009,
 +205.0000, +800.4110, +0.0024, +0.0009,
 +210.0000, +800.4110, +0.0022, +0.0005,
 +215.0000, +800.4110, +0.0022, +0.0002,
 +220.0000, +800.4110, +0.0027, -0.0001,
 +225.0000, +800.4110, +0.0024, -0.0006,
 +230.0000, +800.4110, +0.0021, -0.0007,
 +235.0000, +800.4110, +0.0020, -0.0004,
 +240.0000, +800.4110, +0.0016, +0.0000,
 +245.0000, +800.4110, +0.0020, +0.0005,
 +250.0000, +800.4110, +0.0022, +0.0007,
 +255.0000, +800.4110, +0.0020, +0.0005,
 +260.0000, +800.4110, +0.0009, +0.0009,
