0.0000
0.0000
0.0000
102
11
 +206.3569, +775.4188, +0.0006, -0.0006,
 +211.3569, +770.4188, +0.0009, -0.0010,
 +206.3569, +770.4188, +0.0000, +0.0000,
 +216.3569, +770.4188, +0.0010, -0.0015,
 +221.3569, +770.4188, +0.0010, -0.0020,
 +226.3569, +770.4188, +0.0013, -0.0026,
 +231.3569, +770.4188, +0.0009, -0.0024,
 +236.3569, +770.4188, +0.0005, -0.0025,
 +241.3569, +770.4188, +0.0003, -0.0021,
 +246.3569, +770.4188, +0.0010, -0.0020,
 +251.3569, +770.4188, +0.0011, -0.0018,
 +256.3569, +770.4188, +0.0009, -0.0017,
 +211.3569, +775.4188, +0.0005, -0.0009,
 +216.3569, +775.4188, +0.0004, -0.0012,
 +221.3569, +775.4188, +0.0007, -0.0017,
 +226.3569, +775.4188, +0.0007, -0.0022,
 +231.3569, +775.4188, +0.0003, -0.0021,
 +236.3569, +775.4188, -0.0000, -0.0024,
 +241.3569, +775.4188, +0.0001, -0.0022,
 +246.3569, +775.4188, +0.0005, -0.0019,
 +251.3569, +775.4188, +0.0008, -0.0019,
 +256.3569, +775.4188, +0.0006, -0.0017,
 +206.3569, +780.4188, +0.0002, -0.0011,
 +211.3569, +780.4188, +0.0002, -0.0013,
 +216.3569, +780.4188, +0.0003, -0.0017,
 +221.3569, +780.4188, +0.0005, -0.0020,
 +226.3569, +780.4188, +0.0005, -0.0025,
 +231.3569, +780.4188, +0.0003, -0.0027,
 +236.3569, +780.4188, +0.0002, -0.0027,
 +241.3569, +780.4188, +0.0001, -0.0022,
 +246.3569, +780.4188, +0.0004, -0.0019,
 +251.3569, +780.4188, +0.0004, -0.0018,
 +256.3569, +780.4188, +0.0005, -0.0017,
 +206.3569, +785.4188, +0.0001, -0.0013,
 +211.3569, +785.4188, -0.0002, -0.0015,
 +216.3569, +785.4188, +0.0001, -0.0019,
 +221.3569, +785.4188, +0.0005, -0.0019,
 +226.3569, +785.4188, +0.0004, -0.0023,
 +231.3569, +785.4188, +0.0003, -0.0022,
 +236.3569, +785.4188, -0.0002, -0.0025,
 +241.3569, +785.4188, -0.0000, -0.0023,
 +246.3569, +785.4188, +0.0003, -0.0020,
 +251.3569, +785.4188, +0.0004, -0.0019,
 +256.3569, +785.4188, -0.0000, -0.0019,
 +206.3569, +790.4188, -0.0000, -0.0009,
 +211.3569, +790.4188, -0.0003, -0.0014,
 +216.3569, +790.4188, -0.0001, -0.0019,
 +221.3569, +790.4188, +0.0003, -0.0022,
 +226.3569, +790.4188, +0.0002, -0.0025,
 +231.3569, +790.4188, -0.0001, -0.0025,
 +236.3569, +790.4188, -0.0004, -0.0028,
 +241.3569, +790.4188, -0.0004, -0.0022,
 +246.3569, +790.4188, -0.0000, -0.0022,
 +251.3569, +790.4188, +0.0002, -0.0021,
 +256.3569, +790.4188, -0.0001, -0.0020,
 +206.3569, +795.4188, -0.0003, -0.0012,
 +211.3569, +795.4188, -0.0004, -0.0014,
 +216.3569, +795.4188, -0.0001, -0.0019,
 +221.3569, +795.4188, -0.0001, -0.0023,
 +226.3569, +795.4188, +0.0001, -0.0023,
 +231.3569, +795.4188, -0.0003, -0.0024,
 +236.3569, +795.4188, -0.0004, -0.0026,
 +241.3569, +795.4188, -0.0006, -0.0023,
 +246.3569, +795.4188, -0.0002, -0.0020,
 +251.3569, +795.4188, -0.0001, -0.0020,
 +256.3569, +795.4188, -0.0004, -0.0017,
 +206.3569, +800.4188, -0.0004, -0.0013,
 +211.3569, +800.4188, -0.0004, -0.0018,
 +216.3569, +800.4188, -0.0005, -0.0021,
 +221.3569, +800.4188, -0.0001, -0.0024,
 +226.3569, +800.4188, -0.0001, -0.0026,
 +231.3569, +800.4188, -0.0004, -0.0026,
