125.256000
139.610000
0.000000
101
101
3
0.000000
+6.6304, +767.2154, +0.0003, -0.0022, 
+6.6304, +772.2154, +0.0003, -0.0020, 
+6.6304, +777.2154, +0.0004, -0.0021, 
+6.6304, +782.2154, +0.0004, -0.0020, 
+6.6304, +787.2154, +0.0004, -0.0017, 
+6.6304, +792.2154, +0.0002, -0.0017, 
+6.6304, +797.2154, +0.0003, -0.0016, 
+6.6304, +802.2154, +0.0003, -0.0018, 
+6.6304, +807.2154, +0.0003, -0.0019, 
+6.6304, +812.2154, +0.0000, -0.0018, 
+6.6304, +817.2154, +0.0002, -0.0018, 
+6.6304, +822.2154, +0.0003, -0.0020, 
+6.6304, +827.2154, +0.0003, -0.0019, 
+6.6304, +832.2154, +0.0005, -0.0021, 
+6.6304, +837.2154, +0.0006, -0.0019, 
+6.6304, +842.2154, +0.0008, -0.0021, 
+6.6304, +847.2154, +0.0008, -0.0019, 
+6.6304, +852.2154, +0.0009, -0.0019, 
+6.6304, +857.2154, +0.0008, -0.0018, 
+6.6304, +862.2154, +0.0009, -0.0020, 
+6.6304, +867.2154, +0.0012, -0.0018, 
+6.6304, +872.2154, +0.0012, -0.0016, 
+6.6304, +877.2154, +0.0012, -0.0016, 
+6.6304, +882.2154, +0.0014, -0.0016, 
+6.6304, +887.2154, +0.0013, -0.0015, 
+6.6304, +892.2154, +0.0014, -0.0015, 
+6.6304, +897.2154, +0.0014, -0.0016, 
+6.6304, +902.2154, +0.0015, -0.0016, 
+6.6304, +907.2154, +0.0017, -0.0016, 
+6.6304, +912.2154, +0.0020, -0.0013, 
+6.6304, +917.2154, +0.0019, -0.0016, 
+6.6304, +922.2154, +0.0023, -0.0013, 
+6.6304, +927.2154, +0.0025, -0.0012, 
+6.6304, +932.2154, +0.0025, -0.0016, 
+6.6304, +937.2154, +0.0025, -0.0017, 
+6.6304, +942.2154, +0.0022, -0.0016, 
+6.6304, +947.2154, +0.0026, -0.0016, 
+6.6304, +952.2154, +0.0027, -0.0017, 
+6.6304, +957.2154, +0.0028, -0.0015, 
+6.6304, +962.2154, +0.0032, -0.0017, 
+6.6304, +967.2154, +0.0032, -0.0017, 
+6.6304, +972.2154, +0.0030, -0.0017, 
+6.6304, +977.2154, +0.0032, -0.0013, 
+6.6304, +982.2154, +0.0035, -0.0017, 
+6.6304, +987.2154, +0.0032, -0.0017, 
+6.6304, +992.2154, +0.0035, -0.0020, 
+6.6304, +997.2154, +0.0036, -0.0016, 
+6.6304, +1002.2154, +0.0036, -0.0020, 
+6.6304, +1007.2154, +0.0035, -0.0020, 
+6.6304, +1012.2154, +0.0036, -0.0020, 
+6.6304, +1017.2154, +0.0038, -0.0020, 
+6.6304, +1022.2154, +0.0039, -0.0022, 
+6.6304, +1027.2154, +0.0041, -0.0021, 
+6.6304, +1032.2154, +0.0041, -0.0021, 
+6.6304, +1037.2154, +0.0042, -0.0020, 
+6.6304, +1042.2154, +0.0039, -0.0020, 
+6.6304, +1047.2154, +0.0042, -0.0024, 
+6.6304, +1052.2154, +0.0045, -0.0020, 
+6.6304, +1057.2154, +0.0044, -0.0025, 
+6.6304, +1062.2154, +0.0047, -0.0023, 
+6.6304, +1067.2154, +0.0045, -0.0022, 
+6.6304, +1072.2154, +0.0047, -0.0022, 
+6.6304, +1077.2154, +0.0049, -0.0021, 
+6.6304, +1082.2154, +0.0046, -0.0024, 
+6.6304, +1087.2154, +0.0050, -0.0024, 
+6.6304, +1092.2154, +0.0050, -0.0024, 
+6.6304, +1097.2154, +0.0052, -0.0024, 
+6.6304, +1102.2154, +0.0053, -0.0026, 
+6.6304, +1107.2154, +0.0053, -0.0026, 
+6.6304, +1112.2154, +0.0056, -0.0026, 
+6.6304, +1117.2154, +0.0053, -0.0023, 
+6.6304, +1122.2154, +0.0059, -0.0025, 
+6.6304, +1127.2154, +0.0056, -0.0024, 
+6.6304, +1132.2154, +0.0057, -0.0024, 
+6.6304, +1137.2154, +0.0060, -0.0026, 
+6.6304, +1142.2154, +0.0058, -0.0023, 
+6.6304, +1147.2154, +0.0058, -0.0025, 
+6.6304, +1152.2154, +0.0057, -0.0025, 
+6.6304, +1157.2154, +0.0060, -0.0029, 
+6.6304, +1162.2154, +0.0061, -0.0026, 
+6.6304, +1167.2154, +0.0062, -0.0028, 
+6.6304, +1172.2154, +0.0063, -0.0027, 
+6.6304, +1177.2154, +0.0063, -0.0029, 
+6.6304, +1182.2154, +0.0063, -0.0030, 
+6.6304, +1187.2154, +0.0065, -0.0030, 
+6.6304, +1192.2154, +0.0064, -0.0030, 
+6.6304, +1197.2154, +0.0066, -0.0027, 
+6.6304, +1202.2154, +0.0066, -0.0029, 
+6.6304, +1207.2154, +0.0066, -0.0028, 
+6.6304, +1212.2154, +0.0067, -0.0029, 
+6.6304, +1217.2154, +0.0068, -0.0029, 
+6.6304, +1222.2154, +0.0070, -0.0030, 
