125.433900
139.462000
0.000000
101
101
3
0.000000
 +3.4570, +3.4515, -0.0001, -0.0044,
 +8.4570, +3.4515, +0.0002, -0.0055,
 +13.4570, +3.4515, +0.0001, -0.0053,
 +18.4570, +3.4515, -0.0001, -0.0061,
 +23.4570, +3.4515, -0.0002, -0.0043,
 +28.4570, +3.4515, -0.0009, -0.0058,
 +33.4570, +3.4515, -0.0009, -0.0052,
 +38.4570, +3.4515, -0.0010, -0.0055,
 +43.4570, +3.4515, -0.0006, -0.0040,
 +48.4570, +3.4515, -0.0015, -0.0040,
 +53.4570, +3.4515, -0.0006, -0.0047,
 +58.4570, +3.4515, -0.0020, -0.0038,
 +63.4570, +3.4515, -0.0006, -0.0042,
 +68.4570, +3.4515, -0.0026, -0.0052,
 +73.4570, +3.4515, -0.0014, -0.0045,
 +78.4570, +3.4515, -0.0020, -0.0042,
 +83.4570, +3.4515, -0.0012, -0.0039,
 +88.4570, +3.4515, -0.0021, -0.0050,
 +93.4570, +3.4515, -0.0000, -0.0045,
 +98.4570, +3.4515, -0.0023, -0.0037,
 +103.4570, +3.4515, -0.0007, -0.0046,
 +108.4570, +3.4515, -0.0014, -0.0042,
 +113.4570, +3.4515, -0.0010, -0.0036,
 +118.4570, +3.4515, -0.0027, -0.0037,
 +123.4570, +3.4515, -0.0013, -0.0036,
 +128.4570, +3.4515, -0.0033, -0.0033,
 +133.4570, +3.4515, -0.0023, -0.0049,
 +138.4570, +3.4515, -0.0029, -0.0043,
 +143.4570, +3.4515, -0.0025, -0.0028,
 +148.4570, +3.4515, -0.0031, -0.0045,
 +153.4570, +3.4515, -0.0015, -0.0044,
 +158.4570, +3.4515, -0.0028, -0.0039,
 +163.4570, +3.4515, -0.0016, -0.0031,
 +168.4570, +3.4515, -0.0027, -0.0035,
 +173.4570, +3.4515, -0.0021, -0.0046,
 +178.4570, +3.4515, -0.0018, -0.0036,
 +183.4570, +3.4515, -0.0021, -0.0039,
 +188.4570, +3.4515, -0.0028, -0.0039,
 +193.4570, +3.4515, -0.0021, -0.0030,
 +198.4570, +3.4515, -0.0027, -0.0034,
 +203.4570, +3.4515, -0.0029, -0.0045,
 +208.4570, +3.4515, -0.0025, -0.0042,
 +213.4570, +3.4515, -0.0014, -0.0032,
 +218.4570, +3.4515, -0.0019, -0.0041,
 +223.4570, +3.4515, -0.0009, -0.0041,
 +228.4570, +3.4515, -0.0027, -0.0055,
 +233.4570, +3.4515, -0.0024, -0.0037,
 +238.4570, +3.4515, -0.0016, -0.0044,
 +243.4570, +3.4515, -0.0014, -0.0053,
 +248.4570, +3.4515, -0.0011, -0.0045,
 +253.4570, +3.4515, -0.0014, -0.0036,
 +258.4570, +3.4515, -0.0024, -0.0042,
 +263.4570, +3.4515, +0.0000, +0.0025,
 +268.4570, +3.4515, -0.0005, +0.0021,
 +273.4570, +3.4515, +0.0007, +0.0025,
 +278.4570, +3.4515, -0.0014, +0.0018,
 +283.4570, +3.4515, +0.0003, +0.0024,
 +288.4570, +3.4515, -0.0004, +0.0020,
 +293.4570, +3.4515, +0.0007, +0.0014,
 +298.4570, +3.4515, -0.0006, +0.0007,
 +303.4570, +3.4515, +0.0021, +0.0022,
 +308.4570, +3.4515, -0.0002, +0.0018,
 +313.4570, +3.4515, +0.0013, +0.0019,
 +318.4570, +3.4515, +0.0007, +0.0011,
 +323.4570, +3.4515, +0.0010, +0.0036,
 +328.4570, +3.4515, +0.0013, +0.0010,
 +333.4570, +3.4515, +0.0020, +0.0015,
 +338.4570, +3.4515, +0.0015, +0.0022,
 +343.4570, +3.4515, +0.0014, +0.0025,
 +348.4570, +3.4515, +0.0039, +0.0009,
 +353.4570, +3.4515, +0.0022, +0.0013,
 +358.4570, +3.4515, +0.0022, +0.0006,
 +363.4570, +3.4515, +0.0020, +0.0027,
 +368.4570, +3.4515, +0.0030, +0.0008,
 +373.4570, +3.4515, +0.0036, +0.0012,
 +378.4570, +3.4515, +0.0033, +0.0016,
 +383.4570, +3.4515, +0.0025, +0.0022,
 +388.4570, +3.4515, +0.0037, +0.0008,
 +393.4570, +3.4515, +0.0033, +0.0016,
 +398.4570, +3.4515, +0.0024, +0.0007,
 +403.4570, +3.4515, +0.0031, +0.0017,
 +408.4570, +3.4515, +0.0032, -0.0011,
 +413.4570, +3.4515, +0.0038, +0.0016,
 +418.4570, +3.4515, +0.0041, -0.0001,
 +423.4570, +3.4515, +0.0040, +0.0020,
 +428.4570, +3.4515, +0.0045, -0.0010,
 +433.4570, +3.4515, +0.0041, -0.0012,
 +438.4570, +3.4515, +0.0029, +0.0023,
 +443.4570, +3.4515, +0.0027, +0.0007,
 +448.4570, +3.4515, +0.0043, -0.0005,
 +453.4570, +3.4515, +0.0039, -0.0005,
 +458.4570, +3.4515, +0.0031, +0.0003,
 +463.4570, +3.4515, +0.0043, +0.0005,
 +468.4570, +3.4515, +0.0041, -0.0008,
 +473.4570, +3.4515, +0.0045, -0.0009,
 +478.4570, +3.4515, +0.0044, -0.0007,
 +483.4570, +3.4515, +0.0039, -0.0008,
 +488.4570, +3.4515, +0.0051, -0.0021,
 +493.4570, +3.4515, +0.0051, -0.0012,
 +498.4570, +3.4515, +0.0047, -0.0019,
 +503.4570, +3.4515, +0.0055, -0.0034,
 +3.4570, +8.4515, -0.0007, -0.0046,
 +8.4570, +8.4515, -0.0003, -0.0052,
 +13.4570, +8.4515, -0.0005, -0.0046,
 +18.4570, +8.4515, -0.0009, -0.0055,
 +23.4570, +8.4515, -0.0005, -0.0028,
 +28.4570, +8.4515, -0.0018, -0.0052,
 +33.4570, +8.4515, +0.0001, -0.0044,
 +38.4570, +8.4515, -0.0017, -0.0056,
 +43.4570, +8.4515, -0.0006, -0.0039,
 +48.4570, +8.4515, -0.0026, -0.0051,
 +53.4570, +8.4515, -0.0013, -0.0040,
 +58.4570, +8.4515, -0.0013, -0.0046,
 +63.4570, +8.4515, -0.0010, -0.0041,
 +68.4570, +8.4515, -0.0020, -0.0049,
 +73.4570, +8.4515, -0.0010, -0.0035,
 +78.4570, +8.4515, -0.0025, -0.0040,
 +83.4570, +8.4515, -0.0020, -0.0037,
 +88.4570, +8.4515, -0.0028, -0.0041,
 +93.4570, +8.4515, -0.0014, -0.0043,
 +98.4570, +8.4515, -0.0018, -0.0034,
 +103.4570, +8.4515, -0.0018, -0.0036,
 +108.4570, +8.4515, -0.0018, -0.0040,
 +113.4570, +8.4515, -0.0020, -0.0042,
 +118.4570, +8.4515, -0.0024, -0.0035,
 +123.4570, +8.4515, -0.0024, -0.0034,
 +128.4570, +8.4515, -0.0023, -0.0041,
 +133.4570, +8.4515, -0.0019, -0.0037,
 +138.4570, +8.4515, -0.0032, -0.0038,
 +143.4570, +8.4515, -0.0024, -0.0034,
 +148.4570, +8.4515, -0.0026, -0.0038,
 +153.4570, +8.4515, -0.0024, -0.0040,
 +158.4570, +8.4515, -0.0022, -0.0040,
 +163.4570, +8.4515, -0.0029, -0.0034,
 +168.4570, +8.4515, -0.0027, -0.0040,
 +173.4570, +8.4515, -0.0029, -0.0033,
 +178.4570, +8.4515, -0.0017, -0.0031,
 +183.4570, +8.4515, -0.0025, -0.0046,
 +188.4570, +8.4515, -0.0036, -0.0023,
 +193.4570, +8.4515, -0.0041, -0.0030,
 +198.4570, +8.4515, -0.0025, -0.0031,
 +203.4570, +8.4515, -0.0026, -0.0035,
 +208.4570, +8.4515, -0.0020, -0.0038,
 +213.4570, +8.4515, -0.0026, -0.0027,
 +218.4570, +8.4515, -0.0024, -0.0040,
 +223.4570, +8.4515, -0.0027, -0.0033,
 +228.4570, +8.4515, -0.0027, -0.0049,
 +233.4570, +8.4515, -0.0014, -0.0033,
 +238.4570, +8.4515, -0.0027, -0.0057,
 +243.4570, +8.4515, -0.0016, -0.0031,
 +248.4570, +8.4515, -0.0020, -0.0046,
 +253.4570, +8.4515, -0.0018, -0.0029,
 +258.4570, +8.4515, -0.0029, -0.0056,
 +263.4570, +8.4515, +0.0006, +0.0033,
 +268.4570, +8.4515, -0.0010, +0.0025,
 +273.4570, +8.4515, -0.0002, +0.0030,
 +278.4570, +8.4515, -0.0020, +0.0008,
 +283.4570, +8.4515, -0.0005, +0.0024,
 +288.4570, +8.4515, -0.0011, +0.0016,
 +293.4570, +8.4515, +0.0008, +0.0022,
 +298.4570, +8.4515, -0.0008, +0.0013,
 +303.4570, +8.4515, +0.0007, +0.0028,
 +308.4570, +8.4515, -0.0004, +0.0015,
 +313.4570, +8.4515, +0.0013, +0.0014,
 +318.4570, +8.4515, +0.0001, +0.0014,
 +323.4570, +8.4515, +0.0019, +0.0026,
 +328.4570, +8.4515, +0.0004, +0.0023,
 +333.4570, +8.4515, +0.0011, +0.0024,
 +338.4570, +8.4515, +0.0011, +0.0023,
 +343.4570, +8.4515, +0.0012, +0.0020,
 +348.4570, +8.4515, +0.0027, +0.0013,
 +353.4570, +8.4515, +0.0025, +0.0020,
 +358.4570, +8.4515, +0.0021, +0.0020,
 +363.4570, +8.4515, +0.0029, +0.0030,
 +368.4570, +8.4515, +0.0029, +0.0018,
 +373.4570, +8.4515, +0.0031, +0.0026,
 +378.4570, +8.4515, +0.0021, +0.0012,
 +383.4570, +8.4515, +0.0025, +0.0020,
 +388.4570, +8.4515, +0.0026, +0.0010,
 +393.4570, +8.4515, +0.0022, +0.0013,
 +398.4570, +8.4515, +0.0032, +0.0005,
 +403.4570, +8.4515, +0.0014, +0.0016,
 +408.4570, +8.4515, +0.0030, +0.0008,
 +413.4570, +8.4515, +0.0027, +0.0014,
 +418.4570, +8.4515, +0.0029, +0.0016,
 +423.4570, +8.4515, +0.0036, +0.0020,
 +428.4570, +8.4515, +0.0038, +0.0004,
 +433.4570, +8.4515, +0.0025, +0.0010,
 +438.4570, +8.4515, +0.0038, +0.0010,
 +443.4570, +8.4515, +0.0021, +0.0007,
 +448.4570, +8.4515, +0.0040, -0.0001,
 +453.4570, +8.4515, +0.0031, +0.0006,
 +458.4570, +8.4515, +0.0043, -0.0007,
 +463.4570, +8.4515, +0.0025, -0.0006,
 +468.4570, +8.4515, +0.0038, -0.0007,
 +473.4570, +8.4515, +0.0033, -0.0006,
 +478.4570, +8.4515, +0.0047, +0.0007,
 +483.4570, +8.4515, +0.0031, -0.0011,
 +488.4570, +8.4515, +0.0043, -0.0015,
 +493.4570, +8.4515, +0.0047, -0.0010,
 +498.4570, +8.4515, +0.0054, -0.0025,
 +503.4570, +8.4515, +0.0053, -0.0009,
 +3.4570, +13.4515, -0.0005, -0.0037,
 +8.4570, +13.4515, -0.0007, -0.0052,
 +13.4570, +13.4515, -0.0003, -0.0048,
 +18.4570, +13.4515, -0.0012, -0.0062,
 +23.4570, +13.4515, -0.0004, -0.0041,
 +28.4570, +13.4515, -0.0013, -0.0057,
 +33.4570, +13.4515, -0.0016, -0.0050,
 +38.4570, +13.4515, -0.0012, -0.0054,
 +43.4570, +13.4515, -0.0005, -0.0045,
 +48.4570, +13.4515, -0.0020, -0.0053,
 +53.4570, +13.4515, -0.0011, -0.0042,
 +58.4570, +13.4515, -0.0019, -0.0047,
 +63.4570, +13.4515, -0.0011, -0.0045,
 +68.4570, +13.4515, -0.0016, -0.0053,
 +73.4570, +13.4515, -0.0017, -0.0051,
 +78.4570, +13.4515, -0.0021, -0.0043,
 +83.4570, +13.4515, -0.0013, -0.0037,
 +88.4570, +13.4515, -0.0018, -0.0043,
 +93.4570, +13.4515, -0.0015, -0.0048,
 +98.4570, +13.4515, -0.0023, -0.0036,
 +103.4570, +13.4515, -0.0020, -0.0038,
 +108.4570, +13.4515, -0.0022, -0.0043,
 +113.4570, +13.4515, -0.0016, -0.0036,
 +118.4570, +13.4515, -0.0026, -0.0035,
 +123.4570, +13.4515, -0.0021, -0.0037,
 +128.4570, +13.4515, -0.0029, -0.0041,
 +133.4570, +13.4515, -0.0029, -0.0039,
 +138.4570, +13.4515, -0.0026, -0.0038,
 +143.4570, +13.4515, -0.0024, -0.0040,
 +148.4570, +13.4515, -0.0025, -0.0041,
 +153.4570, +13.4515, -0.0024, -0.0038,
 +158.4570, +13.4515, -0.0013, -0.0036,
 +163.4570, +13.4515, -0.0023, -0.0042,
 +168.4570, +13.4515, -0.0026, -0.0038,
 +173.4570, +13.4515, -0.0024, -0.0041,
 +178.4570, +13.4515, -0.0024, -0.0030,
 +183.4570, +13.4515, -0.0037, -0.0038,
 +188.4570, +13.4515, -0.0022, -0.0032,
 +193.4570, +13.4515, -0.0030, -0.0042,
 +198.4570, +13.4515, -0.0025, -0.0031,
 +203.4570, +13.4515, -0.0027, -0.0035,
 +208.4570, +13.4515, -0.0024, -0.0048,
 +213.4570, +13.4515, -0.0029, -0.0034,
 +218.4570, +13.4515, -0.0023, -0.0040,
 +223.4570, +13.4515, -0.0017, -0.0041,
 +228.4570, +13.4515, -0.0033, -0.0036,
 +233.4570, +13.4515, -0.0018, -0.0033,
 +238.4570, +13.4515, -0.0027, -0.0045,
 +243.4570, +13.4515, -0.0025, -0.0043,
 +248.4570, +13.4515, -0.0022, -0.0045,
 +253.4570, +13.4515, -0.0018, -0.0035,
 +258.4570, +13.4515, -0.0016, -0.0054,
 +263.4570, +13.4515, -0.0002, +0.0024,
 +268.4570, +13.4515, -0.0013, +0.0026,
 +273.4570, +13.4515, -0.0012, +0.0016,
 +278.4570, +13.4515, -0.0023, +0.0017,
 +283.4570, +13.4515, -0.0002, +0.0025,
 +288.4570, +13.4515, -0.0012, +0.0021,
 +293.4570, +13.4515, +0.0004, +0.0023,
 +298.4570, +13.4515, -0.0010, +0.0015,
 +303.4570, +13.4515, +0.0001, +0.0024,
 +308.4570, +13.4515, -0.0011, +0.0014,
 +313.4570, +13.4515, +0.0003, +0.0025,
 +318.4570, +13.4515, +0.0002, +0.0010,
 +323.4570, +13.4515, +0.0012, +0.0029,
 +328.4570, +13.4515, +0.0002, +0.0019,
 +333.4570, +13.4515, +0.0012, +0.0016,
 +338.4570, +13.4515, -0.0000, +0.0027,
 +343.4570, +13.4515, +0.0014, +0.0016,
 +348.4570, +13.4515, +0.0021, +0.0016,
 +353.4570, +13.4515, +0.0021, +0.0019,
 +358.4570, +13.4515, +0.0024, +0.0004,
 +363.4570, +13.4515, +0.0020, +0.0033,
 +368.4570, +13.4515, +0.0029, +0.0019,
 +373.4570, +13.4515, +0.0021, +0.0015,
 +378.4570, +13.4515, +0.0025, +0.0014,
 +383.4570, +13.4515, +0.0018, +0.0026,
 +388.4570, +13.4515, +0.0034, +0.0006,
 +393.4570, +13.4515, +0.0024, +0.0021,
 +398.4570, +13.4515, +0.0029, +0.0005,
 +403.4570, +13.4515, +0.0024, +0.0019,
 +408.4570, +13.4515, +0.0032, +0.0004,
 +413.4570, +13.4515, +0.0024, +0.0014,
 +418.4570, +13.4515, +0.0034, +0.0010,
 +423.4570, +13.4515, +0.0031, +0.0021,
 +428.4570, +13.4515, +0.0031, +0.0003,
 +433.4570, +13.4515, +0.0019, +0.0014,
 +438.4570, +13.4515, +0.0043, +0.0010,
 +443.4570, +13.4515, +0.0026, +0.0005,
 +448.4570, +13.4515, +0.0039, -0.0005,
 +453.4570, +13.4515, +0.0027, +0.0005,
 +458.4570, +13.4515, +0.0031, -0.0007,
 +463.4570, +13.4515, +0.0033, +0.0004,
 +468.4570, +13.4515, +0.0041, -0.0010,
 +473.4570, +13.4515, +0.0037, +0.0006,
 +478.4570, +13.4515, +0.0035, -0.0005,
 +483.4570, +13.4515, +0.0038, -0.0004,
 +488.4570, +13.4515, +0.0041, -0.0014,
 +493.4570, +13.4515, +0.0055, -0.0010,
 +498.4570, +13.4515, +0.0045, -0.0021,
 +503.4570, +13.4515, +0.0048, -0.0030,
 +3.4570, +18.4515, +0.0001, -0.0036,
 +8.4570, +18.4515, -0.0004, -0.0049,
 +13.4570, +18.4515, +0.0001, -0.0040,
 +18.4570, +18.4515, -0.0009, -0.0053,
 +23.4570, +18.4515, -0.0002, -0.0037,
 +28.4570, +18.4515, -0.0016, -0.0053,
 +33.4570, +18.4515, -0.0004, -0.0041,
 +38.4570, +18.4515, -0.0015, -0.0054,
 +43.4570, +18.4515, -0.0006, -0.0039,
 +48.4570, +18.4515, -0.0025, -0.0050,
 +53.4570, +18.4515, -0.0006, -0.0040,
 +58.4570, +18.4515, -0.0018, -0.0047,
 +63.4570, +18.4515, -0.0011, -0.0030,
 +68.4570, +18.4515, -0.0024, -0.0045,
 +73.4570, +18.4515, -0.0015, -0.0038,
 +78.4570, +18.4515, -0.0025, -0.0029,
 +83.4570, +18.4515, -0.0011, -0.0030,
 +88.4570, +18.4515, -0.0015, -0.0039,
 +93.4570, +18.4515, -0.0015, -0.0042,
 +98.4570, +18.4515, -0.0023, -0.0031,
 +103.4570, +18.4515, -0.0018, -0.0032,
 +108.4570, +18.4515, -0.0020, -0.0037,
 +113.4570, +18.4515, -0.0011, -0.0044,
 +118.4570, +18.4515, -0.0019, -0.0030,
 +123.4570, +18.4515, -0.0023, -0.0039,
 +128.4570, +18.4515, -0.0024, -0.0040,
 +133.4570, +18.4515, -0.0019, -0.0035,
 +138.4570, +18.4515, -0.0025, -0.0031,
 +143.4570, +18.4515, -0.0024, -0.0037,
 +148.4570, +18.4515, -0.0019, -0.0041,
 +153.4570, +18.4515, -0.0024, -0.0037,
 +158.4570, +18.4515, -0.0023, -0.0023,
 +163.4570, +18.4515, -0.0019, -0.0035,
 +168.4570, +18.4515, -0.0033, -0.0035,
 +173.4570, +18.4515, -0.0029, -0.0041,
 +178.4570, +18.4515, -0.0029, -0.0030,
 +183.4570, +18.4515, -0.0030, -0.0034,
 +188.4570, +18.4515, -0.0023, -0.0037,
 +193.4570, +18.4515, -0.0032, -0.0040,
 +198.4570, +18.4515, -0.0024, -0.0032,
 +203.4570, +18.4515, -0.0029, -0.0033,
 +208.4570, +18.4515, -0.0022, -0.0039,
 +213.4570, +18.4515, -0.0013, -0.0023,
 +218.4570, +18.4515, -0.0023, -0.0044,
 +223.4570, +18.4515, -0.0029, -0.0027,
 +228.4570, +18.4515, -0.0025, -0.0047,
 +233.4570, +18.4515, -0.0027, -0.0039,
 +238.4570, +18.4515, -0.0017, -0.0037,
 +243.4570, +18.4515, -0.0022, -0.0038,
 +248.4570, +18.4515, -0.0021, -0.0056,
 +253.4570, +18.4515, -0.0019, -0.0035,
 +258.4570, +18.4515, -0.0015, -0.0052,
