0.0000
0.0000
0.0000
105
91
 +273.8188, +730.0990, -0.0005, -0.0005,
 +278.6588, +730.0990, +0.0002, -0.0003,
 +283.4988, +730.0990, +0.0010, -0.0003,
 +288.3388, +730.0990, +0.0015, +0.0001,
 +293.1788, +730.0990, +0.0018, +0.0002,
 +298.0188, +730.0990, +0.0014, +0.0004,
 +302.8588, +730.0990, +0.0009, +0.0009,
 +307.6988, +730.0990, +0.0008, +0.0010,
 +312.5388, +730.0990, +0.0011, +0.0009,
 +317.3788, +730.0990, +0.0014, +0.0011,
 +322.2188, +730.0990, +0.0025, +0.0007,
 +327.0588, +730.0990, +0.0030, +0.0005,
 +331.8988, +730.0990, +0.0029, +0.0000,
 +336.7388, +730.0990, +0.0032, +0.0002,
 +341.5788, +730.0990, +0.0031, +0.0003,
 +346.4188, +730.0990, +0.0031, +0.0003,
 +351.2588, +730.0990, +0.0032, +0.0003,
 +356.0988, +730.0990, +0.0041, +0.0005,
 +360.9388, +730.0990, +0.0042, +0.0004,
 +365.7788, +730.0990, +0.0044, +0.0004,
 +370.6188, +730.0990, +0.0049, +0.0004,
 +375.4588, +730.0990, +0.0057, +0.0003,
 +380.2988, +730.0990, +0.0047, +0.0001,
 +385.1388, +730.0990, +0.0043, +0.0002,
 +389.9788, +730.0990, +0.0041, +0.0001,
 +394.8188, +730.0990, +0.0041, +0.0001,
 +399.6588, +730.0990, +0.0044, +0.0007,
 +404.4988, +730.0990, +0.0050, +0.0009,
 +409.3388, +730.0990, +0.0059, +0.0015,
 +414.1788, +730.0990, +0.0061, +0.0017,
 +419.0188, +730.0990, +0.0060, +0.0019,
 +423.8588, +730.0990, +0.0054, +0.0021,
 +428.6988, +730.0990, +0.0046, +0.0021,
 +433.5388, +730.0990, +0.0041, +0.0020,
 +438.3788, +730.0990, +0.0035, +0.0019,
 +443.2188, +730.0990, +0.0037, +0.0017,
 +448.0588, +730.0990, +0.0041, +0.0018,
 +452.8988, +730.0990, +0.0044, +0.0016,
 +457.7388, +730.0990, +0.0046, +0.0019,
 +462.5788, +730.0990, +0.0045, +0.0020,
 +467.4188, +730.0990, +0.0040, +0.0023,
 +472.2588, +730.0990, +0.0034, +0.0024,
 +477.0988, +730.0990, +0.0029, +0.0025,
 +481.9388, +730.0990, +0.0031, +0.0025,
 +486.7788, +730.0990, +0.0031, +0.0024,
 +491.6188, +730.0990, +0.0033, +0.0025,
 +496.4588, +730.0990, +0.0041, +0.0022,
 +501.2988, +730.0990, +0.0045, +0.0020,
 +506.1388, +730.0990, +0.0043, +0.0020,
